action,reward,state,donegenetic,5.619135392935979e-18,[7 4],False
scheduler-round-robin,1.5046752026323484e-18,[13  4],False
genetic,1.6605264825004631e-18,[13  4],False
genetic,3.7232507734751345e-18,[13  4],True
genetic,4.124557317314436e-18,[11  4],False
genetic,2.0125612176060537e-18,[11  4],False
scheduler-round-robin,2.5434690413517063e-18,[11  4],False
scheduler-round-robin,1.0677411916564955e-18,[11  4],True
genetic,1.3509232416854776e-18,[11  4],False
genetic,6.3396503286521e-18,[11  4],False
genetic,6.827063313503887e-18,[11  4],True
genetic,2.921548302384286e-18,[8 4],False
genetic,2.7433898641871145e-18,[8 4],False
scheduler-round-robin,4.138770399721164e-18,[8 4],True
scheduler-round-robin,3.040624889746826e-18,[8 4],False
scheduler-round-robin,3.736276818717919e-18,[8 4],False
genetic,4.128203533674107e-18,[8 4],True
genetic,3.671612824798345e-18,[9 4],False
scheduler-round-robin,2.763281497830464e-18,[9 4],False
genetic,2.7839943748960847e-18,[9 4],False
scheduler-round-robin,1.994321990840798e-18,[9 4],False
scheduler-round-robin,2.6225912771061295e-18,[9 4],True
genetic,1.5962598530046587e-18,[12  4],False
scheduler-round-robin,1.9655110827382675e-18,[12  4],False
genetic,4.524033458389612e-18,[12  4],True
genetic,2.2432760661204217e-18,[10  4],False
scheduler-round-robin,3.0831705013153016e-18,[10  4],False
genetic,2.1443863985575246e-18,[10  4],True
scheduler-round-robin,2.1778409970393924e-18,[14  4],False
genetic,3.588020109032789e-18,[14  4],False
scheduler-round-robin,1.7313227999163675e-18,[14  4],False
scheduler-round-robin,2.100824732604032e-18,[14  4],True
scheduler-round-robin,2.305993537976528e-18,[7 4],False
genetic,2.984783548283446e-18,[7 4],False
scheduler-round-robin,2.5172761001191514e-18,[7 4],False
scheduler-round-robin,4.518294414572268e-18,[7 4],True
scheduler-round-robin,1.158969573249847e-18,[12  4],False
scheduler-round-robin,1.1229119180718522e-18,[12  4],False
genetic,6.99641961493117e-18,[12  4],True
genetic,2.6537637082756684e-18,[12  4],False
genetic,1.5304756001580562e-18,[12  4],False
genetic,1.5252716661482417e-18,[12  4],False
genetic,1.610197931256737e-18,[12  4],True
scheduler-round-robin,1.682606002623607e-18,[10  4],False
genetic,4.2898619910049025e-18,[10  4],False
genetic,2.645265476059765e-18,[10  4],True
scheduler-round-robin,1.948572633436447e-18,[10  4],False
scheduler-round-robin,1.7048826981157285e-18,[10  4],False
genetic,2.481990577969943e-18,[10  4],True
genetic,1.1720656954746925e-18,[12  4],False
genetic,1.706942223142117e-18,[12  4],False
scheduler-round-robin,1.8027423169622906e-18,[12  4],True
genetic,5.783842009744737e-18,[10  4],False
genetic,2.5538039874534545e-18,[10  4],False
scheduler-round-robin,3.150457175602335e-18,[10  4],False
scheduler-round-robin,2.6013007689957253e-18,[10  4],True
scheduler-round-robin,2.111074009848721e-18,[12  4],False
scheduler-round-robin,2.0503649270326805e-18,[12  4],False
scheduler-round-robin,1.9529009682838994e-18,[12  4],False
genetic,1.7439924181871854e-18,[12  4],True
genetic,3.3679398787173676e-18,[9 4],False
genetic,2.7934666023525466e-18,[9 4],False
scheduler-round-robin,2.045167447207322e-18,[9 4],False
genetic,1.5464196926884384e-18,[9 4],False
genetic,2.081516891212185e-18,[9 4],True
genetic,3.639641805315632e-18,[7 4],False
genetic,3.0707066745575658e-18,[7 4],False
genetic,3.8307446544876144e-18,[7 4],True
genetic,2.2410425203958915e-18,[9 4],False
scheduler-round-robin,2.194695886753668e-18,[9 4],False
genetic,3.778510796661295e-18,[9 4],False
genetic,2.332566114825527e-18,[9 4],True
genetic,2.523379205465276e-18,[8 4],False
scheduler-round-robin,2.47941382731765e-18,[8 4],False
genetic,2.4901291139304755e-18,[8 4],False
genetic,1.2687384202438253e-18,[8 4],True
genetic,1.1460109297484527e-18,[9 4],False
scheduler-round-robin,2.0026208721979257e-18,[9 4],False
genetic,1.2738008522386491e-18,[9 4],True
genetic,2.21799920129625e-18,[10  4],False
genetic,2.6395277757908147e-18,[10  4],False
genetic,3.4454500710594194e-18,[10  4],True
genetic,4.628096294830634e-18,[14  4],False
genetic,4.7345216024898866e-18,[14  4],False
genetic,3.640557718587281e-18,[14  4],False
scheduler-round-robin,1.2687360108095227e-18,[14  4],False
genetic,1.2917357736536831e-18,[14  4],True
scheduler-round-robin,4.05753049401735e-18,[7 4],False
scheduler-round-robin,3.3268631714331823e-18,[7 4],False
scheduler-round-robin,1.8877101820294872e-18,[7 4],False
scheduler-round-robin,1.9930025556543892e-18,[7 4],True
genetic,4.069734141043588e-18,[10  4],False
scheduler-round-robin,2.0035007135306e-18,[10  4],False
genetic,1.939066140607097e-18,[10  4],False
genetic,1.125168215962581e-18,[10  4],True
scheduler-round-robin,2.35306984372936e-18,[11  4],False
genetic,2.4217874334279766e-18,[11  4],False
genetic,2.1753593747928185e-18,[11  4],True
scheduler-round-robin,3.2451942547035974e-18,[9 4],False
genetic,2.457629704180671e-18,[9 4],False
genetic,1.6391471914569739e-18,[9 4],True
scheduler-round-robin,1.9244867598951064e-18,[12  4],False
scheduler-round-robin,1.3703475804364166e-18,[12  4],False
scheduler-round-robin,1.5097122696812805e-18,[12  4],False
genetic,1.433405557657896e-18,[12  4],True
scheduler-round-robin,1.7008412428647952e-18,[11  4],False
genetic,1.160058996867703e-18,[11  4],False
scheduler-round-robin,1.2309246895328028e-18,[11  4],True
genetic,1.2726451290723764e-18,[11  4],False
scheduler-round-robin,2.615978244670403e-18,[11  4],False
genetic,2.636950466100788e-18,[11  4],True
genetic,4.087298542402916e-18,[8 4],False
genetic,2.539506547639893e-18,[8 4],False
scheduler-round-robin,2.1139381583414866e-18,[8 4],False
genetic,3.840079793260367e-18,[8 4],False
genetic,2.5405692419121236e-18,[8 4],False
genetic,2.3622742796615806e-18,[8 4],True
scheduler-round-robin,1.857121216573349e-18,[8 4],False
genetic,2.855231130508895e-18,[8 4],False
genetic,2.0212309515660874e-18,[8 4],True
scheduler-round-robin,2.6303590877140803e-18,[7 4],False
scheduler-round-robin,1.7119377471733686e-18,[7 4],False
genetic,1.754265288938232e-18,[7 4],True
scheduler-round-robin,5.432557324519408e-18,[7 4],False
scheduler-round-robin,3.2744860251101395e-18,[7 4],False
scheduler-round-robin,3.471129357475639e-18,[7 4],False
genetic,3.6432667874476056e-18,[7 4],True
genetic,3.0211169385316087e-18,[9 4],False
genetic,3.772717472884083e-18,[9 4],False
genetic,3.242054047814713e-18,[9 4],False
genetic,2.3167991492035754e-18,[9 4],True
scheduler-round-robin,1.5595895481833896e-18,[11  4],False
genetic,2.2770610318956965e-18,[11  4],False
genetic,2.330463668389278e-18,[11  4],True
scheduler-round-robin,2.1081575437687652e-18,[9 4],False
scheduler-round-robin,2.1056082629157635e-18,[9 4],False
genetic,2.328623542108881e-18,[9 4],False
scheduler-round-robin,2.0537594819908482e-18,[9 4],False
genetic,1.8486116354186538e-18,[9 4],True
genetic,4.901387738092523e-18,[10  4],False
scheduler-round-robin,2.042026408125949e-18,[10  4],False
genetic,3.1738790424075552e-18,[10  4],False
scheduler-round-robin,3.282586440133703e-18,[10  4],True
scheduler-round-robin,3.187775523383923e-18,[10  4],False
scheduler-round-robin,2.171810118405957e-18,[10  4],False
genetic,4.292144062317553e-18,[10  4],True
scheduler-round-robin,2.6625651906484894e-18,[14  4],False
genetic,2.8458080790689644e-18,[14  4],False
genetic,8.831204399816625e-19,[14  4],False
genetic,1.0257205266464035e-18,[14  4],True
scheduler-round-robin,2.1188717521664384e-18,[6 4],False
scheduler-round-robin,3.901004864331702e-18,[6 4],False
genetic,4.940946044205439e-18,[6 4],True
scheduler-round-robin,4.238426433833755e-18,[9 4],False
scheduler-round-robin,1.6718851353582757e-18,[9 4],False
genetic,3.739754668859915e-18,[9 4],False
genetic,2.510699122243541e-18,[9 4],True
genetic,2.5798417508206245e-18,[11  4],False
scheduler-round-robin,3.2698174737730208e-18,[11  4],False
genetic,2.8601415600090543e-18,[11  4],True
scheduler-round-robin,1.49800141481466e-18,[10  4],False
scheduler-round-robin,2.593400963205369e-18,[10  4],False
scheduler-round-robin,1.821984737766706e-18,[10  4],True
genetic,3.955172440800032e-18,[9 4],False
genetic,2.6321689580453567e-18,[9 4],False
genetic,1.5652569858831866e-18,[9 4],False
scheduler-round-robin,2.7264281173454137e-18,[9 4],True
genetic,8.907078898855553e-19,[12  4],False
scheduler-round-robin,2.540855476161104e-18,[12  4],False
genetic,3.838682606652152e-18,[12  4],True
genetic,6.889144923786717e-18,[6 4],False
scheduler-round-robin,4.0393392081416116e-18,[6 4],False
genetic,4.469766068138523e-18,[6 4],False
genetic,3.363198327087551e-18,[6 4],True
genetic,1.7870341923119198e-18,[13  4],False
genetic,1.854071516763648e-18,[13  4],False
genetic,1.4565776344984696e-18,[13  4],True
genetic,2.736332229693072e-18,[11  4],False
scheduler-round-robin,1.8535605398505292e-18,[11  4],False
genetic,1.7037254840205206e-18,[11  4],False
genetic,1.7118400611015424e-18,[11  4],True
genetic,5.505027869314294e-18,[8 4],False
scheduler-round-robin,2.5808786267256826e-18,[8 4],False
scheduler-round-robin,2.563390182036121e-18,[8 4],False
genetic,5.54074418244073e-18,[8 4],True
genetic,2.4441541405074353e-18,[9 4],False
genetic,2.214873669910323e-18,[9 4],False
genetic,1.2683407514513137e-18,[9 4],False
genetic,4.148125654539735e-18,[9 4],True
scheduler-round-robin,2.2227978802688647e-18,[10  4],False
scheduler-round-robin,1.1482628034494817e-18,[10  4],False
scheduler-round-robin,2.2839870902114292e-18,[10  4],True
scheduler-round-robin,1.0693268734518693e-18,[10  4],False
genetic,2.1010077088978215e-18,[10  4],False
scheduler-round-robin,3.1613854997978653e-18,[10  4],True
scheduler-round-robin,1.9078891612454498e-18,[10  4],False
genetic,6.658614640913993e-18,[10  4],False
genetic,2.8230836105404875e-18,[10  4],True
genetic,2.275664345321846e-18,[12  4],False
genetic,2.411111992390997e-18,[12  4],False
genetic,2.3837184996397368e-18,[12  4],False
scheduler-round-robin,1.2858458293694777e-18,[12  4],False
scheduler-round-robin,1.2514538365129255e-18,[12  4],True
genetic,1.1335817878228593e-18,[12  4],False
genetic,2.409779735053639e-18,[12  4],False
scheduler-round-robin,1.0035744996634884e-18,[12  4],False
scheduler-round-robin,1.6066129173586908e-18,[12  4],True
genetic,3.3411959960019694e-18,[8 4],False
genetic,4.6135103252689385e-18,[8 4],False
genetic,3.9020870392275595e-18,[8 4],False
genetic,3.474606451482623e-18,[8 4],True
genetic,2.2980139656903983e-18,[11  4],False
genetic,1.8835572494328947e-18,[11  4],False
scheduler-round-robin,2.7089842567768144e-18,[11  4],False
genetic,2.3667987444800385e-18,[11  4],True
scheduler-round-robin,1.3709344486897803e-18,[9 4],False
genetic,2.4189130987038458e-18,[9 4],False
genetic,1.2733018059067932e-18,[9 4],False
genetic,2.790786486562713e-18,[9 4],True
genetic,1.8784467325798476e-18,[8 4],False
genetic,4.162515988085428e-18,[8 4],False
genetic,4.946403098353928e-18,[8 4],True
genetic,6.057159722986061e-18,[11  4],False
genetic,2.3227878068187165e-18,[11  4],False
scheduler-round-robin,3.2498026807798665e-18,[11  4],True
scheduler-round-robin,2.7069733966347095e-18,[11  4],False
scheduler-round-robin,1.7567581302252282e-18,[11  4],False
genetic,4.204545833145515e-18,[11  4],False
scheduler-round-robin,1.3284488287345478e-18,[11  4],False
scheduler-round-robin,1.292059124864855e-18,[11  4],False
scheduler-round-robin,1.8997832116875386e-18,[11  4],True
genetic,2.3585555525889046e-18,[10  4],False
scheduler-round-robin,1.0757427792122794e-18,[10  4],False
scheduler-round-robin,1.966455443757749e-18,[10  4],False
scheduler-round-robin,2.1623442298843697e-18,[10  4],True
genetic,3.0826334080176524e-18,[11  4],False
scheduler-round-robin,2.256800702226047e-18,[11  4],False
scheduler-round-robin,2.5670841038973624e-18,[11  4],False
genetic,6.299703322310537e-18,[11  4],True
scheduler-round-robin,1.8189908543585975e-18,[11  4],False
genetic,2.2967096768357065e-18,[11  4],False
genetic,2.2939914408331142e-18,[11  4],False
genetic,2.346050935945898e-18,[11  4],True
genetic,2.390892595855408e-18,[12  4],False
genetic,3.491690851340742e-18,[12  4],False
genetic,1.8022734935642107e-18,[12  4],False
scheduler-round-robin,1.905311602751328e-18,[12  4],True
genetic,2.1757458338518485e-18,[10  4],False
genetic,1.3607893882941468e-18,[10  4],False
scheduler-round-robin,1.5211599992288144e-18,[10  4],True
genetic,3.3128628188633774e-18,[12  4],False
genetic,2.7253647200031643e-18,[12  4],False
scheduler-round-robin,1.5883020205818389e-18,[12  4],False
genetic,2.6697283106272067e-18,[12  4],True
genetic,2.512737835361512e-18,[10  4],False
genetic,2.3845449876121623e-18,[10  4],False
genetic,1.9645759705918703e-18,[10  4],False
genetic,3.835545195751016e-18,[10  4],False
genetic,4.313040638101023e-18,[10  4],True
scheduler-round-robin,2.0862942819641354e-18,[11  4],False
scheduler-round-robin,1.6022533190539857e-18,[11  4],False
genetic,1.5297959485352309e-18,[11  4],False
scheduler-round-robin,2.708913995481889e-18,[11  4],True
genetic,3.47823592706958e-18,[6 4],False
scheduler-round-robin,1.9190211981756815e-18,[6 4],False
scheduler-round-robin,3.720396982251695e-18,[6 4],False
genetic,4.3977876016341656e-18,[6 4],True
genetic,3.373427275998875e-18,[8 4],False
genetic,3.516517106880227e-18,[8 4],False
genetic,3.1893925015640523e-18,[8 4],True
scheduler-round-robin,2.1234338546777483e-18,[8 4],False
genetic,3.2107066483743702e-18,[8 4],False
scheduler-round-robin,3.39361770836309e-18,[8 4],True
genetic,2.5029326244093377e-18,[11  4],False
genetic,1.742552517405273e-18,[11  4],False
genetic,1.6426664133178663e-18,[11  4],False
genetic,1.239326128136023e-18,[11  4],True
genetic,1.5749971466613171e-18,[9 4],False
scheduler-round-robin,3.2108671511361062e-18,[9 4],False
scheduler-round-robin,3.532470612076687e-18,[9 4],True
scheduler-round-robin,1.7846582981464122e-18,[10  4],False
genetic,4.444762813588348e-18,[10  4],False
scheduler-round-robin,2.3715756878006742e-18,[10  4],False
genetic,3.37352031095737e-18,[10  4],True
genetic,4.345692242632786e-18,[9 4],False
genetic,3.079750207069681e-18,[9 4],False
genetic,1.9914455586909807e-18,[9 4],False
scheduler-round-robin,2.508917257245746e-18,[9 4],True
scheduler-round-robin,1.3104957075072025e-18,[11  4],False
genetic,9.055939779808197e-19,[11  4],False
genetic,1.8690070447926033e-18,[11  4],True
scheduler-round-robin,4.652761741442962e-18,[7 4],False
scheduler-round-robin,4.064580904788609e-18,[7 4],False
genetic,3.0841717296027772e-18,[7 4],True
scheduler-round-robin,1.2830187882312185e-18,[10  4],False
genetic,4.352791711628786e-18,[10  4],False
genetic,1.799565680414775e-18,[10  4],True
genetic,1.2223065920619352e-18,[14  4],False
genetic,3.213042159143982e-18,[14  4],False
scheduler-round-robin,1.6516187015737419e-18,[14  4],False
genetic,1.690872509264003e-18,[14  4],True
genetic,3.0647664820791347e-18,[7 4],False
genetic,1.717315718317259e-18,[7 4],False
genetic,2.6159853296275197e-18,[7 4],True
genetic,2.4599037758323836e-18,[9 4],False
genetic,3.552405061251472e-18,[9 4],False
genetic,3.232229863835207e-18,[9 4],True
genetic,2.888978191326241e-18,[11  4],False
genetic,3.04429516994057e-18,[11  4],False
scheduler-round-robin,1.9006851693863747e-18,[11  4],False
scheduler-round-robin,1.388411250480773e-18,[11  4],False
genetic,2.915819787377932e-18,[11  4],True
genetic,3.2891669304406186e-18,[5 4],False
genetic,2.6931030315117572e-18,[5 4],False
genetic,3.5441696524063925e-18,[5 4],True
scheduler-round-robin,1.7318544207342935e-18,[10  4],False
scheduler-round-robin,1.2606237790457413e-18,[10  4],False
genetic,3.080067036411281e-18,[10  4],True
scheduler-round-robin,2.411210775525099e-18,[15  4],False
scheduler-round-robin,1.2110398788824232e-18,[15  4],False
genetic,5.1771800884524174e-18,[15  4],True
genetic,2.1324106169168223e-18,[9 4],False
scheduler-round-robin,2.4380002922830404e-18,[9 4],False
scheduler-round-robin,1.2542136774983084e-18,[9 4],False
scheduler-round-robin,2.468942094295342e-18,[9 4],True
genetic,2.8182992755272418e-18,[10  4],False
genetic,2.5220096567597344e-18,[10  4],False
scheduler-round-robin,1.6247957345909253e-18,[10  4],False
scheduler-round-robin,1.252544709514217e-18,[10  4],False
scheduler-round-robin,2.4267365989175922e-18,[10  4],True
genetic,7.265464734981538e-18,[11  4],False
scheduler-round-robin,1.8620433825898734e-18,[11  4],False
genetic,5.0456830430341796e-18,[11  4],False
genetic,2.1806625303593324e-18,[11  4],True
genetic,2.5784657954405228e-18,[8 4],False
genetic,2.1956209407071623e-18,[8 4],False
genetic,3.368795149538605e-18,[8 4],False
scheduler-round-robin,2.5461541475410573e-18,[8 4],False
genetic,3.573724434545689e-18,[8 4],True
scheduler-round-robin,2.4327438281179526e-18,[9 4],False
scheduler-round-robin,2.6697235936952036e-18,[9 4],False
scheduler-round-robin,2.5977657473947856e-18,[9 4],True
genetic,1.5104039605046354e-18,[6 4],False
scheduler-round-robin,2.480620118261236e-18,[6 4],False
genetic,4.467163483864752e-18,[6 4],True
genetic,4.589925069588281e-18,[11  4],False
genetic,3.594247090425884e-18,[11  4],False
genetic,3.237518200609132e-18,[11  4],False
genetic,3.600063847239109e-18,[11  4],True
scheduler-round-robin,2.2728135170500967e-18,[12  4],False
genetic,1.8001389193806338e-18,[12  4],False
genetic,2.5585410238702588e-18,[12  4],True
scheduler-round-robin,1.972547669324481e-18,[12  4],False
scheduler-round-robin,1.8022632460910978e-18,[12  4],False
genetic,1.7822094023766145e-18,[12  4],True
genetic,1.755726119216739e-18,[11  4],False
genetic,1.588546356949395e-18,[11  4],False
scheduler-round-robin,1.1433322332602136e-18,[11  4],False
scheduler-round-robin,2.5900032185662322e-18,[11  4],False
genetic,2.1259415787959336e-18,[11  4],True
genetic,4.9641238615664924e-18,[9 4],False
genetic,3.822888667132915e-18,[9 4],False
genetic,1.9912599607286766e-18,[9 4],False
scheduler-round-robin,2.594227741117871e-18,[9 4],True
scheduler-round-robin,2.0707770793401126e-18,[10  4],False
genetic,2.8120597802065763e-18,[10  4],False
genetic,1.1743939733672157e-18,[10  4],True
genetic,1.424007711735608e-18,[10  4],False
genetic,1.244569928017549e-18,[10  4],False
scheduler-round-robin,1.4628837835070926e-18,[10  4],False
scheduler-round-robin,2.9330967317640884e-18,[10  4],True
scheduler-round-robin,2.4774793730944502e-18,[7 4],False
genetic,4.461926765035924e-18,[7 4],False
genetic,6.419937144898361e-18,[7 4],True
scheduler-round-robin,4.079851549700686e-18,[9 4],False
genetic,2.754024058756734e-18,[9 4],False
genetic,1.6143056009989991e-18,[9 4],True
genetic,6.224690089656327e-18,[10  4],False
genetic,3.069788790262205e-18,[10  4],False
genetic,1.5821327825336245e-18,[10  4],False
genetic,1.9894955328722275e-18,[10  4],True
genetic,2.2679994784955127e-18,[8 4],False
genetic,1.4270601694385587e-18,[8 4],False
genetic,3.433831212218507e-18,[8 4],True
genetic,1.447375347345213e-18,[9 4],False
genetic,1.0118615981164108e-18,[9 4],False
genetic,4.3852231028804836e-18,[9 4],False
genetic,6.5368408467968056e-18,[9 4],True
genetic,1.939014910203146e-18,[12  4],False
scheduler-round-robin,1.8219290208362455e-18,[12  4],False
genetic,3.3870068531057858e-18,[12  4],False
genetic,2.600303899237612e-18,[12  4],True
scheduler-round-robin,2.7221475916175204e-18,[8 4],False
genetic,2.0735851822997027e-18,[8 4],False
scheduler-round-robin,2.101489810003274e-18,[8 4],True
genetic,2.1386842328016247e-18,[6 4],False
scheduler-round-robin,4.252313376685671e-18,[6 4],False
genetic,2.6730272075640844e-18,[6 4],True
genetic,2.111965856606312e-18,[14  4],False
scheduler-round-robin,7.335791509139763e-19,[14  4],False
genetic,2.037564635338301e-18,[14  4],False
scheduler-round-robin,2.4626538507650143e-18,[14  4],True
genetic,5.822827850831433e-18,[7 4],False
genetic,2.692630472138004e-18,[7 4],False
genetic,2.403715078796484e-18,[7 4],False
genetic,3.2718297136535353e-18,[7 4],True
scheduler-round-robin,1.418624517791796e-18,[10  4],False
scheduler-round-robin,2.9314930305217434e-18,[10  4],False
genetic,1.4328827840172265e-18,[10  4],True
scheduler-round-robin,3.324873741936087e-18,[9 4],False
genetic,1.624632501122853e-18,[9 4],False
scheduler-round-robin,1.772178247485585e-18,[9 4],True
genetic,1.9933233232447542e-18,[6 4],False
genetic,3.966963528454761e-18,[6 4],False
genetic,1.831680704300849e-18,[6 4],True
genetic,1.3446526625933674e-18,[11  4],False
genetic,8.809831321254689e-19,[11  4],False
scheduler-round-robin,3.488707366872404e-18,[11  4],True
scheduler-round-robin,2.607168234872294e-18,[10  4],False
scheduler-round-robin,3.508755495505662e-18,[10  4],False
genetic,3.4422558350383487e-18,[10  4],True
genetic,2.4252224964845017e-18,[10  4],False
genetic,1.3423677291150834e-18,[10  4],False
genetic,2.241814715319802e-18,[10  4],True
genetic,2.009775639012574e-18,[10  4],False
scheduler-round-robin,1.1280480629212298e-18,[10  4],False
scheduler-round-robin,1.9224693463991396e-18,[10  4],False
genetic,2.283157137362612e-18,[10  4],True
scheduler-round-robin,1.0322766987108307e-18,[9 4],False
genetic,4.627318563481654e-18,[9 4],False
genetic,3.029286195236832e-18,[9 4],True
genetic,3.393916429643345e-18,[8 4],False
scheduler-round-robin,2.3334396099889522e-18,[8 4],False
scheduler-round-robin,2.114224458685962e-18,[8 4],False
genetic,2.411191107022994e-18,[8 4],False
genetic,3.3919814131087835e-18,[8 4],True
scheduler-round-robin,1.901752473916683e-18,[11  4],False
scheduler-round-robin,1.712267521438027e-18,[11  4],False
genetic,1.5420793247855646e-18,[11  4],True
scheduler-round-robin,2.101632276856119e-18,[10  4],False
genetic,1.4061771743960236e-18,[10  4],False
genetic,1.3035210683419436e-18,[10  4],False
scheduler-round-robin,2.7147190443072504e-18,[10  4],True
genetic,1.997165110331835e-18,[10  4],False
scheduler-round-robin,1.0934115652676581e-18,[10  4],False
genetic,2.0492424640993588e-18,[10  4],False
genetic,1.8667071760731808e-18,[10  4],False
scheduler-round-robin,2.748449358625794e-18,[10  4],True
scheduler-round-robin,1.827190687111034e-18,[10  4],False
scheduler-round-robin,2.580863065376134e-18,[10  4],False
scheduler-round-robin,2.037757801677553e-18,[10  4],True
scheduler-round-robin,1.1188534020699681e-18,[14  4],False
genetic,1.2957731852382514e-18,[14  4],False
scheduler-round-robin,1.7092123508757582e-18,[14  4],True
genetic,3.448165028701783e-18,[10  4],False
scheduler-round-robin,1.3060396325643714e-18,[10  4],False
genetic,2.0301730644686513e-18,[10  4],False
genetic,1.3535869196557433e-18,[10  4],True
scheduler-round-robin,4.364011638301852e-18,[6 4],False
scheduler-round-robin,2.865842129254987e-18,[6 4],False
scheduler-round-robin,4.464463987709343e-18,[6 4],True
genetic,3.793793195724445e-18,[8 4],False
genetic,2.5812305785734284e-18,[8 4],False
genetic,2.3155337542649547e-18,[8 4],False
genetic,3.3338928983720788e-18,[8 4],False
genetic,2.797717836563589e-18,[8 4],True
scheduler-round-robin,3.147528699660883e-18,[9 4],False
scheduler-round-robin,1.6199291308643985e-18,[9 4],False
